iso3,pais,ano,valor
BRB,Barbados,2005,63.7916238643802
BRB,Barbados,2006,62.3690591999655
BRB,Barbados,2007,66.8016267359889
BRB,Barbados,2008,71.0883224744168
BRB,Barbados,2009,86.8542626598636
BRB,Barbados,2010,79.8780502435835
BRB,Barbados,2011,83.9301145649712
BRB,Barbados,2012,94.7593476661489
BRB,Barbados,2013,99.559827434329
BRB,Barbados,2014,107.0880919914
BRB,Barbados,2015,117.244914872953
BRB,Barbados,2016,125.033538406814
COL,Colômbia,1998,5.40391549112143
COL,Colômbia,1999,19.0653508704071
COL,Colômbia,2000,17.7090216802298
COL,Colômbia,2003,52.535419533379
COL,Colômbia,2008,65.2450803056946
COL,Colômbia,2009,68.9990033374936
COL,Colômbia,2010,72.4526699261111
COL,Colômbia,2011,62.8601328222053
COL,Colômbia,2012,65.227695883164
COL,Colômbia,2013,67.1029119456429
COL,Colômbia,2014,47.9761695160459
COL,Colômbia,2015,53.2785874737167
COL,Colômbia,2016,66.9071609125065
COL,Colômbia,2017,66.7272478472146
COL,Colômbia,2018,71.6505702481056
COL,Colômbia,2019,72.7038785770822
COL,Colômbia,2020,91.1566069449736
COL,Colômbia,2021,80.4259616037106
COL,Colômbia,2022,70.2611599864283
COL,Colômbia,2023,71.2127173058669
COL,Colômbia,2024,71.1965371181288
CRI,Costa Rica,1996,30.0982106137644
CRI,Costa Rica,1997,30.179031009423
CRI,Costa Rica,1998,40.2051022803595
CRI,Costa Rica,1999,40.104802896386
CRI,Costa Rica,2000,38.5018490721033
CRI,Costa Rica,2001,39.3351115689137
DOM,República Dominicana,1996,20.9601830753133
DOM,República Dominicana,1997,17.5702324990029
DOM,República Dominicana,1999,16.4168038368014
JAM,Jamaica,1990,138.741327638319
JAM,Jamaica,1991,232.832210578933
JAM,Jamaica,1992,123.606951339215
JAM,Jamaica,1993,112.197175107941
JAM,Jamaica,1994,94.6607428923022
JAM,Jamaica,1995,83.8611841763719
JAM,Jamaica,1996,72.2521952357009
JAM,Jamaica,1997,73.7000090787124
JAM,Jamaica,1998,81.6705597000984
JAM,Jamaica,1999,88.9636436472209
JAM,Jamaica,2000,98.3341557109605
JAM,Jamaica,2001,117.535033564029
JAM,Jamaica,2002,127.777467033609
JAM,Jamaica,2003,127.433255587593
JAM,Jamaica,2004,122.008068595913
JAM,Jamaica,2005,121.00247616654
JAM,Jamaica,2006,117.698811478754
JAM,Jamaica,2007,112.989990199089
JAM,Jamaica,2008,120.339824591656
JAM,Jamaica,2009,134.678769793404
JAM,Jamaica,2010,136.224334891016
JAM,Jamaica,2011,133.978459775192
JAM,Jamaica,2012,137.934669887058
JAM,Jamaica,2013,135.885094993632
JAM,Jamaica,2014,132.413890497651
JAM,Jamaica,2015,118.195358706681
JAM,Jamaica,2016,115.889445482292
JAM,Jamaica,2017,96.136723606367
JAM,Jamaica,2019,85.7693465475141
JAM,Jamaica,2020,97.8664003352989
LCN,América Latina e Caribe,2019,70.6884318194605
LCN,América Latina e Caribe,2020,77.6816372304702
LCN,América Latina e Caribe,2021,69.1116526047367
TTO,Trinidad e Tobago,2006,16.803206848237
TTO,Trinidad e Tobago,2007,15.928004235045
